pair_id,bowler,batsman,balls_faced,Runs,is_wicket
3880,Mitchell Santner,Vijay Shankar,3,6,0
3881,Mitchell Santner,Virat Kohli,11,9,0
3882,Mitchell Starc,Abishek Porel,2,1,0
3883,Mitchell Starc,Ajinkya Rahane,4,2,0
3884,Mitchell Starc,Arshad Khan,4,5,1
3885,Mitchell Starc,Arshin Kulkarni,4,4,1
3886,Mitchell Starc,Ayush Badoni,2,0,0
3887,Mitchell Starc,Chris Morris,1,1,0
3888,Mitchell Starc,David Warner,8,12,1
3889,Mitchell Starc,Deepak Hooda,5,2,1
3890,Mitchell Starc,Dhawal Kulkarni,1,0,1
3891,Mitchell Starc,Faf du Plessis,5,8,0
3892,Mitchell Starc,Ishan Kishan,2,6,0
3893,Mitchell Starc,Jake Fraser-McGurk,5,12,1
3894,Mitchell Starc,James Faulkner,2,2,0
3895,Mitchell Starc,Jos Buttler,19,36,1
3896,Mitchell Starc,KL Rahul,9,17,0
3897,Mitchell Starc,Karn Sharma,5,18,1
3898,Mitchell Starc,Krunal Pandya,1,1,0
3899,Mitchell Starc,Kuldeep Yadav,4,15,0
3900,Mitchell Starc,Lockie Ferguson,1,0,1
3901,Mitchell Starc,Marcus Stoinis,5,12,0
3902,Mitchell Starc,Mitchell Marsh,1,0,1
3903,Mitchell Starc,Nicholas Pooran,1,0,1
3904,Mitchell Starc,Nitish Kumar Reddy,8,7,1
3905,Mitchell Starc,Pat Cummins,5,11,0
3906,Mitchell Starc,Pravin Tambe,4,2,0
3907,Mitchell Starc,Prithvi Shaw,11,24,0
3908,Mitchell Starc,Quinton de Kock,6,10,0
3909,Mitchell Starc,Rahul Tripathi,8,15,0
3910,Mitchell Starc,Rasikh Salam,3,1,0
3911,Mitchell Starc,Ravichandran Ashwin,2,1,0
3912,Mitchell Starc,Rishabh Pant,1,6,0
3913,Mitchell Starc,Rohit Sharma,4,5,0
3914,Mitchell Starc,Sanju Samson,2,2,0
3915,Mitchell Starc,Shahbaz Ahmed,1,0,1
3916,Mitchell Starc,Shai Hope,1,0,0
3917,Mitchell Starc,Shane Watson,10,14,0
3918,Mitchell Starc,Steven Smith,1,0,1
3919,Mitchell Starc,Stuart Binny,3,1,1
3920,Mitchell Starc,Travis Head,2,0,1
3921,Mitchell Starc,Tristan Stubbs,2,1,0
3922,Mitchell Starc,Vijayakanth Viyaskanth,1,1,0
3923,Mitchell Starc,Virat Kohli,2,7,0
3924,Mitchell Starc,Will Jacks,6,22,0
3925,Mitchell Starc,Yashasvi Jaiswal,6,10,0
3926,Moeen Ali,Abhishek Sharma,2,2,0
3927,Moeen Ali,Adam Milne,1,1,0
3928,Moeen Ali,Ajinkya Rahane,2,3,0
3929,Moeen Ali,Ambati Rayudu,6,8,0
3930,Moeen Ali,Andre Russell,3,6,1
3931,Moeen Ali,Anuj Rawat,9,5,0
3932,Moeen Ali,Axar Patel,7,5,1
3933,Moeen Ali,Dhruv Jurel,2,2,0
3934,Moeen Ali,Faf du Plessis,2,1,0
3935,Moeen Ali,Glenn Phillips,1,1,0
3936,Moeen Ali,Heinrich Klaasen,1,1,0
3937,Moeen Ali,Ishan Kishan,5,5,0
3938,Moeen Ali,Jason Holder,1,1,0
3939,Moeen Ali,Jason Roy,4,19,0
3940,Moeen Ali,Jos Buttler,4,11,0
3941,Moeen Ali,KL Rahul,3,3,0
3942,Moeen Ali,Kane Williamson,9,11,0
3943,Moeen Ali,Krunal Pandya,3,2,1
3944,Moeen Ali,Kuldeep Yadav,9,2,0
3945,Moeen Ali,Marcus Stoinis,8,16,0
3946,Moeen Ali,Mitchell Marsh,2,0,1
3947,Moeen Ali,Nitish Rana,4,8,0
3948,Moeen Ali,Prithvi Shaw,7,5,0
3949,Moeen Ali,Quinton de Kock,3,2,0
3950,Moeen Ali,Rahul Tripathi,9,15,0
3951,Moeen Ali,Ravichandran Ashwin,2,2,0
3952,Moeen Ali,Ripal Patel,3,6,1
3953,Moeen Ali,Rishabh Pant,17,17,1
3954,Moeen Ali,Rovman Powell,3,1,0
3955,Moeen Ali,Ruturaj Gaikwad,6,9,0
3956,Moeen Ali,Sanju Samson,6,9,0
3957,Moeen Ali,Saurabh Tiwary,9,8,0
3958,Moeen Ali,Shahbaz Ahmed,3,6,0
3959,Moeen Ali,Shardul Thakur,3,2,0
3960,Moeen Ali,Shikhar Dhawan,6,3,0
3961,Moeen Ali,Shimron Hetmyer,16,22,0
3962,Moeen Ali,Shivam Dube,10,16,0
3963,Moeen Ali,Shreyas Iyer,2,1,1
3964,Moeen Ali,Steven Smith,2,3,0
3965,Moeen Ali,Suyash Prabhudessai,3,6,0
3966,Moeen Ali,Venkatesh Iyer,1,0,1
3967,Moeen Ali,Virat Kohli,1,1,0
3968,Moeen Ali,Yashasvi Jaiswal,3,7,0
3969,Mohammad Nabi,Ashton Turner,1,1,0
3970,Mohammad Nabi,Colin Munro,2,2,0
3971,Mohammad Nabi,Eoin Morgan,11,11,0
3972,Mohammad Nabi,Ishan Kishan,6,16,0
3973,Mohammad Nabi,Krunal Pandya,3,4,0
3974,Mohammad Nabi,Marcus Stoinis,4,11,1
3975,Mohammad Nabi,Nicholas Pooran,3,4,0
3976,Mohammad Nabi,Prithvi Shaw,6,4,0
3977,Mohammad Nabi,Rishabh Pant,7,17,0
3978,Mohammad Nabi,Rohit Sharma,5,6,0
3979,Mohammad Nabi,Sherfane Rutherford,3,1,0
3980,Mohammad Nabi,Shikhar Dhawan,5,5,0
3981,Mohammad Nabi,Shubman Gill,15,13,0
3982,Mohammad Nabi,Suryakumar Yadav,3,6,0
3983,Mohammed Shami,AB de Villiers,1,1,0
3984,Mohammed Shami,Aaron Finch,9,6,0
3985,Mohammed Shami,Abdul Samad,3,5,1
3986,Mohammed Shami,Abhishek Sharma,13,7,1
3987,Mohammed Shami,Adam Zampa,1,1,0
3988,Mohammed Shami,Aiden Markram,8,9,1
3989,Mohammed Shami,Ajinkya Rahane,20,33,0
3990,Mohammed Shami,Ambati Rayudu,6,5,0
3991,Mohammed Shami,Andre Russell,26,78,0
3992,Mohammed Shami,Anmolpreet Singh,4,5,1
3993,Mohammed Shami,Axar Patel,15,10,0
3994,Mohammed Shami,Ayush Badoni,6,12,0
3995,Mohammed Shami,Ben Stokes,8,10,0
3996,Mohammed Shami,Bhanuka Rajapaksa,5,9,0
3997,Mohammed Shami,Bhuvneshwar Kumar,2,2,0
3998,Mohammed Shami,Cameron Green,3,6,0
3999,Mohammed Shami,Chetan Sakariya,3,2,0
4000,Mohammed Shami,Chris Lynn,13,12,2
4001,Mohammed Shami,Chris Morris,2,1,1
4002,Mohammed Shami,David Warner,25,40,0
4003,Mohammed Shami,Deepak Hooda,1,0,1
4004,Mohammed Shami,Devdutt Padikkal,10,8,0
4005,Mohammed Shami,Devon Conway,5,1,1
4006,Mohammed Shami,Dhruv Jurel,2,6,1
4007,Mohammed Shami,Dinesh Karthik,14,20,0
4008,Mohammed Shami,Dwayne Bravo,3,5,0
4009,Mohammed Shami,Eoin Morgan,17,23,1
4010,Mohammed Shami,Evin Lewis,6,5,0
4011,Mohammed Shami,Faf du Plessis,25,45,1
4012,Mohammed Shami,George Bailey,1,1,0
4013,Mohammed Shami,Hardik Pandya,17,35,1
4014,Mohammed Shami,Harshal Patel,6,14,1
4015,Mohammed Shami,Heinrich Klaasen,6,4,1
4016,Mohammed Shami,Ishan Kishan,18,11,0
4017,Mohammed Shami,James Neesham,4,5,0
4018,Mohammed Shami,Jaydev Unadkat,1,1,0
4019,Mohammed Shami,Jofra Archer,2,2,1
4020,Mohammed Shami,Jonny Bairstow,20,17,1
4021,Mohammed Shami,Jos Buttler,61,83,2
4022,Mohammed Shami,Josh Philippe,1,0,1
4023,Mohammed Shami,KL Rahul,14,16,0
4024,Mohammed Shami,Kane Williamson,12,28,0
4025,Mohammed Shami,Kieron Pollard,13,19,0
4026,Mohammed Shami,Krishnappa Gowtham,5,6,0
4027,Mohammed Shami,Kyle Jamieson,3,6,0
4028,Mohammed Shami,Kyle Mayers,11,15,0
4029,Mohammed Shami,Liam Livingstone,6,28,0
4030,Mohammed Shami,MS Dhoni,1,1,0
4031,Mohammed Shami,Mahipal Lomror,1,1,0
4032,Mohammed Shami,Manish Pandey,4,1,1
4033,Mohammed Shami,Marcus Stoinis,6,4,1
4034,Mohammed Shami,Mayank Markande,1,0,0
4035,Mohammed Shami,Mitchell Santner,2,1,0
4036,Mohammed Shami,Moeen Ali,14,16,0
4037,Mohammed Shami,Mohammed Siraj,1,0,0
4038,Mohammed Shami,Nathan Coulter-Nile,6,12,0
4039,Mohammed Shami,Nehal Wadhera,6,9,1
4040,Mohammed Shami,Nicholas Pooran,5,8,0
4041,Mohammed Shami,Nitish Rana,16,11,0
4042,Mohammed Shami,Phil Salt,1,0,1
4043,Mohammed Shami,Piyush Chawla,3,1,0
4044,Mohammed Shami,Prithvi Shaw,16,19,1
4045,Mohammed Shami,Priyam Garg,7,4,1
4046,Mohammed Shami,Quinton de Kock,18,30,2
4047,Mohammed Shami,Rahmanullah Gurbaz,9,8,1
4048,Mohammed Shami,Rahul Tewatia,3,1,1
4049,Mohammed Shami,Rahul Tripathi,15,12,2
4050,Mohammed Shami,Rajat Patidar,3,3,0
4051,Mohammed Shami,Ravichandran Ashwin,6,11,1
4052,Mohammed Shami,Ravindra Jadeja,1,1,0
4053,Mohammed Shami,Rilee Rossouw,2,0,1
4054,Mohammed Shami,Rinku Singh,6,4,0
4055,Mohammed Shami,Rishabh Pant,8,11,0
4056,Mohammed Shami,Riyan Parag,13,13,3
4057,Mohammed Shami,Robin Uthappa,9,17,0
4058,Mohammed Shami,Rohit Sharma,30,25,2
4059,Mohammed Shami,Ruturaj Gaikwad,28,27,0
4060,Mohammed Shami,Sam Billings,5,5,1
4061,Mohammed Shami,Sandeep Sharma,4,1,0
4062,Mohammed Shami,Sanju Samson,15,27,0
4063,Mohammed Shami,Sanvir Singh,4,6,0
4064,Mohammed Shami,Saurabh Tiwary,2,2,0
4065,Mohammed Shami,Shane Watson,11,10,0
4066,Mohammed Shami,Shikhar Dhawan,32,42,1
4067,Mohammed Shami,Shimron Hetmyer,17,24,4
4068,Mohammed Shami,Shivam Dube,5,9,1
4069,Mohammed Shami,Shreyas Iyer,9,2,1
4070,Mohammed Shami,Shubman Gill,17,18,2
4071,Mohammed Shami,Steven Smith,8,18,0
4072,Mohammed Shami,Sunil Narine,7,1,1
4073,Mohammed Shami,Suryakumar Yadav,4,1,1
4074,Mohammed Shami,Tilak Varma,9,31,0
4075,Mohammed Shami,Tim Seifert,4,4,1
4076,Mohammed Shami,Trent Boult,3,1,1
4077,Mohammed Shami,Umesh Yadav,4,3,0
4078,Mohammed Shami,Venkatesh Iyer,15,20,0
4079,Mohammed Shami,Vijay Shankar,1,0,0
4080,Mohammed Shami,Virat Kohli,8,8,0
4081,Mohammed Shami,Washington Sundar,4,6,0
4082,Mohammed Shami,Yashasvi Jaiswal,30,39,0
4083,Mohammed Siraj,Abhishek Sharma,5,1,0
4084,Mohammed Siraj,Ajinkya Rahane,18,9,1
4085,Mohammed Siraj,Ambati Rayudu,4,9,0
4086,Mohammed Siraj,Amit Mishra,3,5,0
4087,Mohammed Siraj,Andre Russell,12,21,0
4088,Mohammed Siraj,Angkrish Raghuvanshi,2,2,0
4089,Mohammed Siraj,Ayush Badoni,9,10,0
4090,Mohammed Siraj,Bhanuka Rajapaksa,1,0,1
4091,Mohammed Siraj,Chris Gayle,2,2,0
4092,Mohammed Siraj,Chris Morris,5,7,0
4093,Mohammed Siraj,David Miller,8,8,0
4094,Mohammed Siraj,David Warner,7,10,1
4095,Mohammed Siraj,Deepak Hooda,1,0,1
4096,Mohammed Siraj,Dinesh Karthik,3,2,0
4097,Mohammed Siraj,Eoin Morgan,7,1,0
4098,Mohammed Siraj,Evin Lewis,3,3,0
4099,Mohammed Siraj,Faf du Plessis,3,10,0
4100,Mohammed Siraj,Hardik Pandya,3,1,0
4101,Mohammed Siraj,Harpreet Brar,4,2,0
4102,Mohammed Siraj,Heinrich Klaasen,11,23,1
4103,Mohammed Siraj,Ishan Kishan,2,5,0
4104,Mohammed Siraj,Jason Holder,3,6,0
4105,Mohammed Siraj,Jason Roy,1,1,0
4106,Mohammed Siraj,Joe Root,6,5,0
4107,Mohammed Siraj,Jos Buttler,9,17,0
4108,Mohammed Siraj,KL Rahul,32,59,0
4109,Mohammed Siraj,Kane Williamson,13,18,0
4110,Mohammed Siraj,Kieron Pollard,2,1,0
4111,Mohammed Siraj,Krunal Pandya,19,27,0
4112,Mohammed Siraj,Kuldeep Yadav,3,3,0
4113,Mohammed Siraj,Kyle Mayers,2,0,1
4114,Mohammed Siraj,Liam Livingstone,3,2,0
4115,Mohammed Siraj,Lockie Ferguson,3,3,0
4116,Mohammed Siraj,M Shahrukh Khan,6,5,1
4117,Mohammed Siraj,Manan Vohra,4,3,0
4118,Mohammed Siraj,Manish Pandey,9,9,0
4119,Mohammed Siraj,Marcus Stoinis,14,26,0
4120,Mohammed Siraj,Mayank Agarawal,13,28,0
4121,Mohammed Siraj,Moeen Ali,2,1,0
4122,Mohammed Siraj,Naveen-ul-Haq,5,3,0
4123,Mohammed Siraj,Nitish Rana,12,15,1
4124,Mohammed Siraj,Odean Smith,6,24,0
4125,Mohammed Siraj,Phil Salt,5,11,1
4126,Mohammed Siraj,Prabhsimran Singh,1,2,0
4127,Mohammed Siraj,Prithvi Shaw,20,35,2
4128,Mohammed Siraj,Quinton de Kock,16,17,2
4129,Mohammed Siraj,Rahmanullah Gurbaz,12,22,0
4130,Mohammed Siraj,Rahul Tripathi,17,15,1
4131,Mohammed Siraj,Raj Bawa,1,0,1
4132,Mohammed Siraj,Ramandeep Singh,6,18,0
4133,Mohammed Siraj,Rashid Khan,5,5,0
4134,Mohammed Siraj,Rinku Singh,4,8,0
4135,Mohammed Siraj,Ripal Patel,3,6,0
4136,Mohammed Siraj,Rishabh Pant,18,28,1
4137,Mohammed Siraj,Riyan Parag,8,8,1
4138,Mohammed Siraj,Robin Uthappa,20,33,0
4139,Mohammed Siraj,Rohit Sharma,5,5,0
4140,Mohammed Siraj,Rovman Powell,2,2,0
4141,Mohammed Siraj,Ruturaj Gaikwad,16,22,0
4142,Mohammed Siraj,Sai Sudharsan,11,17,0
4143,Mohammed Siraj,Sam Billings,2,3,0
4144,Mohammed Siraj,Sanju Samson,4,4,0
4145,Mohammed Siraj,Saurabh Tiwary,4,2,1
4146,Mohammed Siraj,Shardul Thakur,7,11,1
4147,Mohammed Siraj,Shikhar Dhawan,17,21,0
4148,Mohammed Siraj,Shimron Hetmyer,21,29,2
4149,Mohammed Siraj,Shivam Dube,1,1,0
4150,Mohammed Siraj,Shreevats Goswami,3,0,1
4151,Mohammed Siraj,Shreyas Iyer,12,12,1
4152,Mohammed Siraj,Shubman Gill,10,10,0
4153,Mohammed Siraj,Steven Smith,9,11,2
4154,Mohammed Siraj,Sunil Narine,12,12,0
4155,Mohammed Siraj,Suryakumar Yadav,11,21,1
4156,Mohammed Siraj,Tom Banton,4,0,1
4157,Mohammed Siraj,Tom Kohler-Cadmore,7,11,0
4158,Mohammed Siraj,Umesh Yadav,5,11,0
4159,Mohammed Siraj,Varun Chakravarthy,3,1,0
4160,Mohammed Siraj,Venkatesh Iyer,19,18,0
4161,Mohammed Siraj,Yashasvi Jaiswal,25,30,1
4162,Mohit Sharma,Abdul Samad,3,4,1
4163,Mohit Sharma,Adam Zampa,3,2,1
4164,Mohit Sharma,Ajinkya Rahane,16,25,0
4165,Mohit Sharma,Aman Khan,11,24,0
4166,Mohit Sharma,Ambati Rayudu,5,8,0
4167,Mohit Sharma,Andre Russell,7,8,0
4168,Mohit Sharma,Anrich Nortje,3,2,0
4169,Mohit Sharma,Arjun Tendulkar,6,10,1
4170,Mohit Sharma,Axar Patel,9,7,2
4171,Mohit Sharma,Ayush Badoni,13,24,1
4172,Mohit Sharma,Ben Stokes,1,2,0
4173,Mohit Sharma,Bhuvneshwar Kumar,4,1,1
4174,Mohit Sharma,Chris Jordan,2,0,1
4175,Mohit Sharma,Deepak Hooda,7,5,2
4176,Mohit Sharma,Dewald Brevis,8,11,1
4177,Mohit Sharma,Fazalhaq Farooqi,2,0,0
4178,Mohit Sharma,Gautam Gambhir,24,33,1
4179,Mohit Sharma,George Bailey,5,8,0
4180,Mohit Sharma,Harbhajan Singh,7,12,0
4181,Mohit Sharma,Heinrich Klaasen,8,11,0
4182,Mohit Sharma,Jason Behrendorff,3,3,0
4183,Mohit Sharma,Jasprit Bumrah,1,1,0
4184,Mohit Sharma,Jean-Paul Duminy,3,6,0
4185,Mohit Sharma,Jitesh Sharma,12,18,0
4186,Mohit Sharma,Jos Buttler,7,12,0
4187,Mohit Sharma,KL Rahul,13,14,1
4188,Mohit Sharma,Kieron Pollard,7,4,1
4189,Mohit Sharma,Krishnappa Gowtham,2,7,0
4190,Mohit Sharma,Krunal Pandya,1,0,1
4191,Mohit Sharma,Kuldeep Yadav,1,0,0
4192,Mohit Sharma,Kumar Kartikeya,4,2,1
4193,Mohit Sharma,Kyle Mayers,5,2,1
4194,Mohit Sharma,Lendl Simmons,4,9,0
4195,Mohit Sharma,MS Dhoni,8,13,0
4196,Mohit Sharma,Mahipal Lomror,6,3,0
4197,Mohit Sharma,Manish Pandey,6,8,0
4198,Mohit Sharma,Marco Jansen,3,1,1
4199,Mohit Sharma,Marcus Stoinis,10,14,2
4200,Mohit Sharma,Mayank Markande,3,11,0
4201,Mohit Sharma,Mitchell McClenaghan,2,4,0
4202,Mohit Sharma,Nehal Wadhera,7,11,1
4203,Mohit Sharma,Nicholas Pooran,3,7,0
4204,Mohit Sharma,Nitish Rana,4,6,0
4205,Mohit Sharma,Piyush Chawla,9,16,2
4206,Mohit Sharma,Quinton de Kock,10,13,0
4207,Mohit Sharma,Ravi Bishnoi,1,0,0
4208,Mohit Sharma,Ravichandran Ashwin,1,1,0
4209,Mohit Sharma,Riley Meredith,2,0,0
4210,Mohit Sharma,Riyan Parag,16,30,1
4211,Mohit Sharma,Robin Uthappa,23,32,0
4212,Mohit Sharma,Rohit Sharma,15,21,0
4213,Mohit Sharma,Sandeep Sharma,2,2,0
4214,Mohit Sharma,Sanju Samson,18,21,0
4215,Mohit Sharma,Sanvir Singh,1,0,1
4216,Mohit Sharma,Shane Watson,10,13,0
4217,Mohit Sharma,Shashank Singh,11,22,0
4218,Mohit Sharma,Shimron Hetmyer,6,7,0
4219,Mohit Sharma,Shreyas Iyer,7,10,0
4220,Mohit Sharma,Sikandar Raza,1,0,1
4221,Mohit Sharma,Steven Smith,3,4,0
4222,Mohit Sharma,Suryakumar Yadav,3,6,1
4223,Mohit Sharma,Thisara Perera,3,2,1
4224,Mohit Sharma,Tilak Varma,7,9,0
4225,Mohit Sharma,Tim David,9,11,1
4226,Mohit Sharma,Tim Southee,2,0,1
4227,Mohit Sharma,Unmukt Chand,4,1,1
4228,Mohit Sharma,Usman Khawaja,7,11,0
4229,Mohit Sharma,Virat Kohli,1,1,0
4230,Mohit Sharma,Vishnu Vinod,1,0,1
4231,Mohit Sharma,Will Jacks,12,39,0
4232,Mohit Sharma,Yusuf Pathan,6,10,1
4233,Mohsin Khan,Abhijeet Tomar,2,0,1
4234,Mohsin Khan,Ajinkya Rahane,5,6,0
4235,Mohsin Khan,Andre Russell,2,1,1
4236,Mohsin Khan,Angkrish Raghuvanshi,4,6,1
4237,Mohsin Khan,Cameron Green,4,2,0
4238,Mohsin Khan,Dhruv Jurel,8,25,0
4239,Mohsin Khan,Dinesh Karthik,4,4,0
4240,Mohsin Khan,Faf du Plessis,1,0,1
4241,Mohsin Khan,Hardik Pandya,3,2,1
4242,Mohsin Khan,Ishan Kishan,9,14,0
4243,Mohsin Khan,Jason Roy,2,1,0
4244,Mohsin Khan,Jitesh Sharma,5,6,0
4245,Mohsin Khan,Jonny Bairstow,5,8,0
4246,Mohsin Khan,Jos Buttler,11,12,0
4247,Mohsin Khan,Liam Livingstone,2,2,0
4248,Mohsin Khan,MS Dhoni,7,14,0
4249,Mohsin Khan,Moeen Ali,2,2,0
4250,Mohsin Khan,Mohammad Nabi,1,1,0
4251,Mohsin Khan,Nehal Wadhera,2,0,2
4252,Mohsin Khan,Nitish Rana,4,5,0
4253,Mohsin Khan,Phil Salt,11,26,0
4254,Mohsin Khan,Rachin Ravindra,1,0,1
4255,Mohsin Khan,Rajat Patidar,10,10,0
4256,Mohsin Khan,Ravindra Jadeja,6,9,0
4257,Mohsin Khan,Rinku Singh,2,5,0
4258,Mohsin Khan,Rohit Sharma,3,5,1
4259,Mohsin Khan,Ruturaj Gaikwad,6,6,0
4260,Mohsin Khan,Sam Billings,3,1,0
4261,Mohsin Khan,Sam Curran,1,0,1
4262,Mohsin Khan,Sanju Samson,16,37,0
4263,Mohsin Khan,Shashank Singh,2,2,0
4264,Mohsin Khan,Shikhar Dhawan,10,16,1
4265,Mohsin Khan,Shreyas Iyer,17,7,0
4266,Mohsin Khan,Shubman Gill,4,7,0
4267,Mohsin Khan,Sunil Narine,14,26,1
4268,Mohsin Khan,Suryakumar Yadav,3,1,0
4269,Mohsin Khan,Tilak Varma,4,1,0
4270,Mohsin Khan,Tim David,17,37,0
4271,Mohsin Khan,Venkatesh Iyer,8,14,1
4272,Mohsin Khan,Virat Kohli,10,11,0
4273,Mohsin Khan,Vishnu Vinod,1,1,0
4274,Mohsin Khan,Wriddhiman Saha,13,33,0
4275,Mohsin Khan,Yashasvi Jaiswal,14,23,1
4276,Moises Henriques,Andre Russell,1,0,0
4277,Moises Henriques,Faf du Plessis,4,3,0
4278,Moises Henriques,Gautam Gambhir,4,9,0
4279,Moises Henriques,George Bailey,11,10,1
4280,Moises Henriques,Harbhajan Singh,8,9,0
4281,Moises Henriques,Hardik Pandya,7,4,0
4282,Moises Henriques,Jean-Paul Duminy,3,2,0
4283,Moises Henriques,Johan Botha,2,2,0
4284,Moises Henriques,Karun Nair,5,9,0
4285,Moises Henriques,Kedar Jadhav,5,7,0
4286,Moises Henriques,Kieron Pollard,5,4,1
4287,Moises Henriques,Manish Pandey,13,17,0
4288,Moises Henriques,Mitchell McClenaghan,3,2,0
4289,Moises Henriques,Nitish Rana,1,0,1
4290,Moises Henriques,Quinton de Kock,3,5,0
4291,Moises Henriques,Rahul Tripathi,2,0,0
4292,Moises Henriques,Ravichandran Ashwin,7,10,0
4293,Moises Henriques,Ravindra Jadeja,3,6,0
4294,Moises Henriques,Rishabh Pant,7,9,0
4295,Moises Henriques,Robin Uthappa,14,25,1
4296,Moises Henriques,Ryan ten Doeschate,3,3,1
4297,Moises Henriques,Saurabh Tiwary,1,0,0
4298,Moises Henriques,Shubman Gill,3,5,0
4299,Moises Henriques,Tim Southee,1,1,0
4300,Moises Henriques,Yusuf Pathan,13,18,0
4301,Monu Kumar,AB de Villiers,4,9,0
4302,Monu Kumar,Aaron Finch,5,6,0
4303,Monu Kumar,Devdutt Padikkal,3,1,0
4304,Monu Kumar,Virat Kohli,4,4,0
4305,Morne Morkel,Aaron Finch,3,4,1
4306,Morne Morkel,Aditya Tare,4,6,0
4307,Morne Morkel,Ajinkya Rahane,1,1,0
4308,Morne Morkel,Ambati Rayudu,2,0,1
4309,Morne Morkel,Axar Patel,4,8,0
4310,Morne Morkel,Brendon McCullum,10,21,0
4311,Morne Morkel,Chris Gayle,16,29,1
4312,Morne Morkel,Corey Anderson,9,5,0
4313,Morne Morkel,David Warner,8,15,1
4314,Morne Morkel,Dinesh Karthik,7,8,0
4315,Morne Morkel,Dwayne Smith,2,5,0
4316,Morne Morkel,George Bailey,5,5,0
4317,Morne Morkel,Glenn Maxwell,7,10,0
4318,Morne Morkel,Gurkeerat Singh Mann,2,2,0
4319,Morne Morkel,Harshal Patel,2,3,0
4320,Morne Morkel,Murali Vijay,8,5,1
4321,Morne Morkel,Naman Ojha,2,5,0
4322,Morne Morkel,Ravi Bopara,3,1,1
4323,Morne Morkel,Rohit Sharma,6,3,0
4324,Morne Morkel,Saurabh Tiwary,3,5,0
4325,Morne Morkel,Shahbaz Ahmed,2,5,0
4326,Morne Morkel,Shikhar Dhawan,11,10,0
4327,Morne Morkel,Suresh Raina,6,4,0
4328,Morne Morkel,Usman Khawaja,10,11,0
4329,Morne Morkel,Virat Kohli,15,17,1
4330,Morne Morkel,Wriddhiman Saha,4,3,0
4331,Mujeeb Ur Rahman,Ajinkya Rahane,3,2,0
4332,Mujeeb Ur Rahman,Ben Stokes,6,9,1
4333,Mujeeb Ur Rahman,Chris Lynn,8,10,0
4334,Mujeeb Ur Rahman,David Warner,10,15,0
4335,Mujeeb Ur Rahman,Dinesh Karthik,8,16,0
4336,Mujeeb Ur Rahman,Eoin Morgan,7,16,0
4337,Mujeeb Ur Rahman,Jonny Bairstow,14,24,0
4338,Mujeeb Ur Rahman,Jos Buttler,23,31,1
4339,Mujeeb Ur Rahman,Nitish Rana,3,1,1
4340,Mujeeb Ur Rahman,Rahul Tripathi,5,2,1
4341,Mujeeb Ur Rahman,Robin Uthappa,6,14,0
4342,Mujeeb Ur Rahman,Sanju Samson,9,8,1
4343,Mujeeb Ur Rahman,Shubman Gill,15,19,0
4344,Mujeeb Ur Rahman,Stuart Binny,3,1,0
4345,Mujeeb Ur Rahman,Sunil Narine,2,0,1
4346,Mukesh Choudhary,Abhishek Sharma,11,17,0
4347,Mukesh Choudhary,Anuj Rawat,4,5,0
4348,Mukesh Choudhary,Axar Patel,1,0,1
4349,Mukesh Choudhary,David Warner,7,14,0
4350,Mukesh Choudhary,Dewald Brevis,4,1,1
4351,Mukesh Choudhary,Dinesh Karthik,8,23,0
4352,Mukesh Choudhary,Faf du Plessis,4,6,0
4353,Mukesh Choudhary,Glenn Maxwell,3,6,0
4354,Mukesh Choudhary,Ishan Kishan,2,1,1
4355,Mukesh Choudhary,Kane Williamson,8,1,1
4356,Mukesh Choudhary,Kuldeep Yadav,1,0,0
4357,Mukesh Choudhary,Mitchell Marsh,5,5,0
4358,Mukesh Choudhary,Rahul Tripathi,5,12,0
4359,Mukesh Choudhary,Rohit Sharma,2,0,1
4360,Mukesh Choudhary,Rovman Powell,2,1,1
4361,Mukesh Choudhary,Shardul Thakur,2,2,0
4362,Mukesh Choudhary,Suryakumar Yadav,5,13,0
4363,Mukesh Choudhary,Tilak Varma,6,4,0
4364,Mukesh Choudhary,Virat Kohli,1,0,1
4365,Mukesh Kumar,Ajinkya Rahane,2,0,1
4366,Mukesh Kumar,Arshad Khan,2,2,0
4367,Mukesh Kumar,Ayush Badoni,14,27,0
4368,Mukesh Kumar,Deepak Hooda,5,4,0
4369,Mukesh Kumar,KL Rahul,9,10,0
4370,Mukesh Kumar,Krunal Pandya,5,4,1
4371,Mukesh Kumar,Kyle Mayers,9,22,0
4372,Mukesh Kumar,MS Dhoni,7,10,0
4373,Mukesh Kumar,Marcus Stoinis,1,1,0
4374,Mukesh Kumar,Nicholas Pooran,5,5,0
4375,Mukesh Kumar,Ravindra Jadeja,7,10,0
4376,Mukesh Kumar,Sameer Rizvi,1,0,1
4377,Mukesh Kumar,Shivam Dube,2,1,1
4378,Murugan Ashwin,AB de Villiers,3,5,1
4379,Murugan Ashwin,Aaron Finch,5,7,0
4380,Murugan Ashwin,Abdul Samad,2,2,0
4381,Murugan Ashwin,Abhishek Sharma,20,29,1
4382,Murugan Ashwin,Ajinkya Rahane,4,7,0
4383,Murugan Ashwin,Ambati Rayudu,9,6,0
4384,Murugan Ashwin,Andre Russell,3,9,0
4385,Murugan Ashwin,Anmolpreet Singh,4,6,0
4386,Murugan Ashwin,Ben Stokes,6,16,0
4387,Murugan Ashwin,Dale Steyn,1,1,0
4388,Murugan Ashwin,David Warner,1,1,0
